track_id,genres,genres_all
62531,"[79, 602]","[2, 602, 79]"
62532,"[79, 602]","[2, 602, 79]"
62533,"[79, 602]","[2, 602, 79]"
62534,"[79, 602]","[2, 602, 79]"
62535,"[45, 53, 98]","[98, 53, 12, 45]"
62536,"[45, 53, 98]","[98, 53, 12, 45]"
62537,"[45, 53, 98]","[98, 53, 12, 45]"
62538,"[45, 53, 98]","[98, 53, 12, 45]"
62539,"[45, 53, 98]","[98, 53, 12, 45]"
62540,"[45, 53, 98]","[98, 53, 12, 45]"
62541,"[45, 53, 98]","[98, 53, 12, 45]"
62542,"[45, 53, 98]","[98, 53, 12, 45]"
62543,"[45, 53, 98]","[98, 53, 12, 45]"
62544,"[45, 53, 98]","[98, 53, 12, 45]"
62545,"[45, 53, 98]","[98, 53, 12, 45]"
62546,"[45, 53, 98]","[98, 53, 12, 45]"
62547,"[45, 53, 98]","[98, 53, 12, 45]"
62548,"[45, 53, 98]","[98, 53, 12, 45]"
62549,"[45, 53, 98]","[98, 53, 12, 45]"
62550,"[45, 53, 98]","[98, 53, 12, 45]"
62551,"[45, 53, 98]","[98, 53, 12, 45]"
62552,"[45, 53, 98]","[98, 53, 12, 45]"
62553,"[45, 53, 98]","[98, 53, 12, 45]"
62554,"[45, 53, 98]","[98, 53, 12, 45]"
62555,"[45, 53, 98]","[98, 53, 12, 45]"
62556,"[45, 53, 98]","[98, 53, 12, 45]"
62557,"[45, 53, 98]","[98, 53, 12, 45]"
62558,"[45, 53, 98]","[98, 53, 12, 45]"
62559,"[45, 53, 98]","[98, 53, 12, 45]"
62560,"[45, 53, 98]","[98, 53, 12, 45]"
62561,"[45, 53, 98]","[98, 53, 12, 45]"
62562,"[45, 53, 98]","[98, 53, 12, 45]"
62563,"[45, 53, 98]","[98, 53, 12, 45]"
62564,"[58, 98, 113]","[98, 26, 12, 113, 58]"
62565,"[45, 53]","[53, 12, 45]"
62566,"[45, 53]","[53, 12, 45]"
62567,"[45, 53]","[53, 12, 45]"
62568,"[45, 53]","[53, 12, 45]"
62569,"[45, 53]","[53, 12, 45]"
62570,"[45, 53]","[53, 12, 45]"
62571,"[45, 53]","[53, 12, 45]"
62572,"[45, 53]","[53, 12, 45]"
62573,"[45, 53]","[53, 12, 45]"
62574,"[45, 53]","[53, 12, 45]"
62575,"[45, 53]","[53, 12, 45]"
62576,"[12, 103, 362]","[103, 362, 10, 12, 17]"
62577,"[15, 38, 42]","[42, 38, 15]"
62578,"[15, 38, 42]","[42, 38, 15]"
62579,"[15, 38, 42]","[42, 38, 15]"
62580,"[15, 38, 42]","[42, 38, 15]"
62581,"[12, 58, 113]","[113, 58, 26, 12]"
62582,"[12, 58, 113]","[113, 58, 26, 12]"
62583,"[12, 58, 113]","[113, 58, 26, 12]"
62584,"[12, 58, 113]","[113, 58, 26, 12]"
62585,"[12, 58, 113]","[113, 58, 26, 12]"
62586,"[12, 58, 113]","[113, 58, 26, 12]"
62587,"[12, 58, 113]","[113, 58, 26, 12]"
62588,"[12, 58, 113]","[113, 58, 26, 12]"
62589,[81],"[81, 2, 92]"
62590,[81],"[81, 2, 92]"
62591,[81],"[81, 2, 92]"
62592,[81],"[81, 2, 92]"
62593,[81],"[81, 2, 92]"
62594,[81],"[81, 2, 92]"
62595,[81],"[81, 2, 92]"
62596,[81],"[81, 2, 92]"
62597,"[30, 32, 514]","[38, 32, 514, 30]"
62598,"[30, 32, 514]","[38, 32, 514, 30]"
62599,"[30, 32, 514]","[38, 32, 514, 30]"
62600,"[30, 32, 514]","[38, 32, 514, 30]"
62601,"[30, 32, 514]","[38, 32, 514, 30]"
62602,"[30, 32, 514]","[38, 32, 514, 30]"
62603,"[30, 32, 514]","[38, 32, 514, 30]"
62604,"[30, 32, 514]","[38, 32, 514, 30]"
62605,"[30, 32, 514]","[38, 32, 514, 30]"
62606,"[30, 32, 514]","[38, 32, 514, 30]"
62607,"[30, 32, 514]","[38, 32, 514, 30]"
62608,"[30, 32, 514]","[38, 32, 514, 30]"
62609,"[30, 32, 514]","[38, 32, 514, 30]"
62610,"[30, 32, 514]","[38, 32, 514, 30]"
62611,"[1, 38, 41]","[1, 38, 41]"
62612,"[1, 38, 41]","[1, 38, 41]"
62613,"[1, 38, 41]","[1, 38, 41]"
62615,"[32, 38]","[32, 38]"
62616,"[32, 38]","[32, 38]"
62619,"[32, 38]","[32, 38]"
62620,"[32, 38]","[32, 38]"
62621,"[32, 33, 38]","[32, 33, 38, 17]"
62622,"[32, 33, 38]","[32, 33, 38, 17]"
62623,"[12, 15, 362]","[362, 10, 12, 15]"
62624,"[77, 362]","[2, 10, 77, 362]"
62625,"[77, 362]","[2, 10, 77, 362]"
62626,"[77, 362]","[2, 10, 77, 362]"
62627,"[77, 362]","[2, 10, 77, 362]"
62628,"[77, 362]","[2, 10, 77, 362]"
62629,"[77, 362]","[2, 10, 77, 362]"
62630,"[77, 362]","[2, 10, 77, 362]"
62631,"[77, 362]","[2, 10, 77, 362]"
62632,"[77, 362]","[2, 10, 77, 362]"
62633,"[77, 362]","[2, 10, 77, 362]"
62634,"[77, 362]","[2, 10, 77, 362]"
62635,"[77, 362]","[2, 10, 77, 362]"
62636,[286],"[286, 15]"
62637,[286],"[286, 15]"
62638,[286],"[286, 15]"
62639,[286],"[286, 15]"
62640,[286],"[286, 15]"
62641,[286],"[286, 15]"
62642,[286],"[286, 15]"
62643,[286],"[286, 15]"
62644,[286],"[286, 15]"
62645,[286],"[286, 15]"
62646,[286],"[286, 15]"
62647,[286],"[286, 15]"
62648,[286],"[286, 15]"
62649,"[25, 109]","[25, 12, 109]"
62650,"[25, 109]","[25, 12, 109]"
62651,"[25, 109]","[25, 12, 109]"
62652,"[25, 109]","[25, 12, 109]"
62653,"[25, 109]","[25, 12, 109]"
62654,"[25, 109]","[25, 12, 109]"
62655,"[25, 109]","[25, 12, 109]"
62656,"[25, 109]","[25, 12, 109]"
62657,"[25, 109]","[25, 12, 109]"
62658,"[25, 109]","[25, 12, 109]"
62659,"[25, 109]","[25, 12, 109]"
62662,"[32, 33, 38]","[32, 33, 38, 17]"
62663,[286],"[286, 15]"
62664,[286],"[286, 15]"
62665,[286],"[286, 15]"
62666,[286],"[286, 15]"
62667,[286],"[286, 15]"
62668,[286],"[286, 15]"
62669,[286],"[286, 15]"
62670,[286],"[286, 15]"
62671,"[42, 468]","[42, 468, 15]"
62673,[286],"[286, 15]"
62674,[286],"[286, 15]"
62675,[286],"[286, 15]"
62676,"[32, 33, 38]","[32, 33, 38, 17]"
62677,"[32, 33, 38]","[32, 33, 38, 17]"
62678,"[32, 33, 38]","[32, 33, 38, 17]"
62679,[38],[38]
62680,[38],[38]
62681,[38],[38]
62682,[38],[38]
62683,[38],[38]
62684,[38],[38]
62685,[38],[38]
62686,"[32, 33, 38]","[32, 33, 38, 17]"
62687,"[66, 76]","[66, 10, 12, 76]"
62688,"[66, 76]","[66, 10, 12, 76]"
62689,"[66, 76]","[66, 10, 12, 76]"
62724,"[10, 66]","[10, 12, 66]"
62726,"[10, 17, 66]","[17, 10, 12, 66]"
62727,"[10, 17, 66]","[17, 10, 12, 66]"
62728,"[27, 66, 77]","[2, 66, 12, 77, 27]"
62729,"[27, 66, 77]","[2, 66, 12, 77, 27]"
62730,"[27, 66, 77]","[2, 66, 12, 77, 27]"
62731,"[27, 66, 77]","[2, 66, 12, 77, 27]"
62732,"[27, 66, 77]","[2, 66, 12, 77, 27]"
62733,"[27, 66, 77]","[2, 66, 12, 77, 27]"
62734,"[27, 66, 77]","[2, 66, 12, 77, 27]"
62735,"[27, 66, 77]","[2, 66, 12, 77, 27]"
62736,"[27, 66, 77]","[2, 66, 12, 77, 27]"
62737,"[27, 66, 77]","[2, 66, 12, 77, 27]"
62738,"[27, 66, 77]","[2, 66, 12, 77, 27]"
62739,"[27, 66, 77]","[2, 66, 12, 77, 27]"
62740,"[27, 66, 77]","[2, 66, 12, 77, 27]"
62741,"[27, 66, 77]","[2, 66, 12, 77, 27]"
62742,[10],[10]
62743,"[10, 17, 66]","[17, 10, 12, 66]"
62744,"[10, 17, 66]","[17, 10, 12, 66]"
62746,"[10, 17, 66]","[17, 10, 12, 66]"
62748,"[10, 362]","[10, 362]"
62749,"[10, 362]","[10, 362]"
62750,"[10, 362]","[10, 362]"
62751,"[10, 362]","[10, 362]"
62753,"[10, 362]","[10, 362]"
62755,"[15, 107]","[107, 1235, 15]"
62756,"[15, 107]","[107, 1235, 15]"
62757,"[15, 107]","[107, 1235, 15]"
62758,"[15, 107]","[107, 1235, 15]"
62782,"[1, 58, 250]","[1, 38, 250, 12, 58]"
62783,"[1, 58, 250]","[1, 38, 250, 12, 58]"
62784,"[8, 33, 250]","[33, 38, 8, 17, 250]"
62785,"[8, 33, 250]","[33, 38, 8, 17, 250]"
62786,"[8, 33, 250]","[33, 38, 8, 17, 250]"
62787,"[58, 76, 250]","[58, 38, 10, 12, 76, 250]"
62788,"[58, 76, 250]","[58, 38, 10, 12, 76, 250]"
62789,"[58, 76, 250]","[58, 38, 10, 12, 76, 250]"
62790,"[58, 76, 250]","[58, 38, 10, 12, 76, 250]"
62791,"[38, 107]","[1235, 107, 38]"
62792,"[38, 107]","[1235, 107, 38]"
62793,"[38, 107]","[1235, 107, 38]"
62794,"[38, 107]","[1235, 107, 38]"
62795,"[38, 107]","[1235, 107, 38]"
62796,"[38, 107]","[1235, 107, 38]"
62797,"[38, 107]","[1235, 107, 38]"
62798,"[38, 107]","[1235, 107, 38]"
62799,"[38, 107]","[1235, 107, 38]"
62800,"[38, 107]","[1235, 107, 38]"
62801,[250],"[250, 38]"
62826,"[12, 25]","[25, 12]"
62827,"[12, 25]","[25, 12]"
62828,"[12, 25]","[25, 12]"
62829,"[12, 25]","[25, 12]"
62830,"[12, 25]","[25, 12]"
62831,"[12, 25]","[25, 12]"
62832,"[12, 25]","[25, 12]"
62833,"[12, 25]","[25, 12]"
62834,"[12, 25]","[25, 12]"
62835,"[27, 33, 38]","[33, 38, 12, 17, 27]"
62836,"[27, 33, 38]","[33, 38, 12, 17, 27]"
62837,"[27, 33, 38]","[33, 38, 12, 17, 27]"
62838,"[27, 33, 38]","[33, 38, 12, 17, 27]"
62839,"[27, 33, 38]","[33, 38, 12, 17, 27]"
62840,"[27, 33, 38]","[33, 38, 12, 17, 27]"
62841,"[15, 43, 250]","[65, 38, 43, 15, 20, 250]"
62845,"[70, 76, 125]","[70, 38, 10, 12, 76, 125]"
62846,"[70, 76, 125]","[70, 38, 10, 12, 76, 125]"
62847,"[70, 76, 125]","[70, 38, 10, 12, 76, 125]"
62848,"[70, 76, 125]","[70, 38, 10, 12, 76, 125]"
62849,"[70, 76, 125]","[70, 38, 10, 12, 76, 125]"
62850,"[70, 76, 125]","[70, 38, 10, 12, 76, 125]"
62851,[38],[38]
62852,[4],[4]
62853,[4],[4]
62854,"[12, 45, 58]","[58, 12, 45]"
62855,"[12, 45, 58]","[58, 12, 45]"
62856,"[12, 45, 58]","[58, 12, 45]"
62857,"[12, 45, 58]","[58, 12, 45]"
62858,"[12, 45, 58]","[58, 12, 45]"
62859,"[12, 45, 58]","[58, 12, 45]"
62860,"[12, 45, 58]","[58, 12, 45]"
62861,"[12, 45, 58]","[58, 12, 45]"
62862,"[25, 89]","[89, 25, 12]"
62863,"[25, 89]","[89, 25, 12]"
62864,"[25, 89]","[89, 25, 12]"
62865,"[25, 89]","[89, 25, 12]"
62866,"[25, 89]","[89, 25, 12]"
62867,"[25, 89]","[89, 25, 12]"
62868,"[25, 89]","[89, 25, 12]"
62869,"[25, 89]","[89, 25, 12]"
62870,"[25, 89]","[89, 25, 12]"
62871,"[25, 89]","[89, 25, 12]"
62872,"[25, 89]","[89, 25, 12]"
62873,"[25, 89]","[89, 25, 12]"
62874,"[25, 89]","[89, 25, 12]"
62875,[85],"[12, 85]"
62876,"[17, 137]","[17, 137, 9]"
62877,"[17, 137]","[17, 137, 9]"
62878,"[17, 137]","[17, 137, 9]"
62879,"[17, 137]","[17, 137, 9]"
62880,"[17, 137]","[17, 137, 9]"
62881,"[17, 137]","[17, 137, 9]"
62882,"[17, 137]","[17, 137, 9]"
62890,"[10, 85]","[10, 12, 85]"
62891,"[10, 85]","[10, 12, 85]"
62892,"[10, 85]","[10, 12, 85]"
62893,"[10, 85]","[10, 12, 85]"
62894,"[10, 85]","[10, 12, 85]"
62895,"[10, 85]","[10, 12, 85]"
62896,"[10, 85]","[10, 12, 85]"
62897,"[10, 85]","[10, 12, 85]"
62898,"[32, 250]","[32, 250, 38]"
62899,"[32, 250]","[32, 250, 38]"
62900,"[32, 250]","[32, 250, 38]"
62901,"[32, 250]","[32, 250, 38]"
62902,"[10, 17, 137]","[17, 10, 137, 9]"
62903,"[10, 17, 137]","[17, 10, 137, 9]"
62904,"[10, 17, 137]","[17, 10, 137, 9]"
62905,"[10, 17, 137]","[17, 10, 137, 9]"
62906,"[10, 17, 137]","[17, 10, 137, 9]"
62907,"[10, 17, 137]","[17, 10, 137, 9]"
62908,"[10, 17, 137]","[17, 10, 137, 9]"
62909,"[10, 17, 137]","[17, 10, 137, 9]"
62910,"[10, 17, 137]","[17, 10, 137, 9]"
62911,"[10, 17, 137]","[17, 10, 137, 9]"
62926,"[4, 74, 250]","[74, 250, 4, 38]"
62927,"[4, 74, 906]","[74, 4, 906]"
62928,"[4, 906]","[906, 4]"
62929,[906],"[906, 4]"
62930,"[38, 43, 184, 514]","[65, 514, 38, 43, 15, 20, 184]"
62931,"[38, 43, 184, 514]","[65, 514, 38, 43, 15, 20, 184]"
62932,"[38, 43, 184, 514]","[65, 514, 38, 43, 15, 20, 184]"
62933,"[38, 43, 184, 514]","[65, 514, 38, 43, 15, 20, 184]"
62934,"[38, 43, 184, 514]","[65, 514, 38, 43, 15, 20, 184]"
62935,"[38, 250]","[250, 38]"
62936,"[1, 15, 38]","[1, 38, 15]"
62937,"[3, 53, 94]","[3, 12, 45, 17, 53, 94]"
62938,"[3, 53, 94]","[3, 12, 45, 17, 53, 94]"
62939,[32],"[32, 38]"
62940,"[27, 76]","[10, 27, 12, 76]"
62942,"[27, 76]","[10, 27, 12, 76]"
62943,"[27, 76]","[10, 27, 12, 76]"
62944,[53],"[45, 12, 53]"
62945,[53],"[45, 12, 53]"
62946,[53],"[45, 12, 53]"
62947,[53],"[45, 12, 53]"
62948,[53],"[45, 12, 53]"
62949,[53],"[45, 12, 53]"
62950,[53],"[45, 12, 53]"
62951,[53],"[45, 12, 53]"
62952,[53],"[45, 12, 53]"
62953,[53],"[45, 12, 53]"
62955,[53],"[45, 12, 53]"
62958,[53],"[45, 12, 53]"
62960,[53],"[45, 12, 53]"
62961,[53],"[45, 12, 53]"
62962,[53],"[45, 12, 53]"
62963,[53],"[45, 12, 53]"
62964,[53],"[45, 12, 53]"
62965,[53],"[45, 12, 53]"
62966,[53],"[45, 12, 53]"
62967,[53],"[45, 12, 53]"
62968,[53],"[45, 12, 53]"
62969,[53],"[45, 12, 53]"
62970,[53],"[45, 12, 53]"
62972,[53],"[45, 12, 53]"
62973,[53],"[45, 12, 53]"
62974,[53],"[45, 12, 53]"
62975,[53],"[45, 12, 53]"
62976,[53],"[45, 12, 53]"
62977,[53],"[45, 12, 53]"
62978,[53],"[45, 12, 53]"
62979,[53],"[45, 12, 53]"
62980,[53],"[45, 12, 53]"
62981,[53],"[45, 12, 53]"
62982,[53],"[45, 12, 53]"
62983,[53],"[45, 12, 53]"
62984,[53],"[45, 12, 53]"
62985,[53],"[45, 12, 53]"
62986,[53],"[45, 12, 53]"
62987,[53],"[45, 12, 53]"
62988,[53],"[45, 12, 53]"
62989,[53],"[45, 12, 53]"
62990,[53],"[45, 12, 53]"
62991,[53],"[45, 12, 53]"
62992,[53],"[45, 12, 53]"
62993,[53],"[45, 12, 53]"
62994,[53],"[45, 12, 53]"
62995,[53],"[45, 12, 53]"
62996,[53],"[45, 12, 53]"
62997,[53],"[45, 12, 53]"
62998,[53],"[45, 12, 53]"
62999,[53],"[45, 12, 53]"
63000,[53],"[45, 12, 53]"
63001,[53],"[45, 12, 53]"
63002,[53],"[45, 12, 53]"
63003,[53],"[45, 12, 53]"
63004,[53],"[45, 12, 53]"
63005,[53],"[45, 12, 53]"
63006,[53],"[45, 12, 53]"
63007,[53],"[45, 12, 53]"
63008,[53],"[45, 12, 53]"
63009,[53],"[45, 12, 53]"
63010,[53],"[45, 12, 53]"
63011,[53],"[45, 12, 53]"
63012,[53],"[45, 12, 53]"
63013,[53],"[45, 12, 53]"
63014,[53],"[45, 12, 53]"
63015,[45],"[12, 45]"
63016,[45],"[12, 45]"
63017,[45],"[12, 45]"
63018,[45],"[12, 45]"
63019,[45],"[12, 45]"
63020,[45],"[12, 45]"
63021,[45],"[12, 45]"
63022,[45],"[12, 45]"
63023,[45],"[12, 45]"
63024,[45],"[12, 45]"
63025,[45],"[12, 45]"
63026,[45],"[12, 45]"
63027,[45],"[12, 45]"
63028,[45],"[12, 45]"
63029,[45],"[12, 45]"
63030,[45],"[12, 45]"
63031,[12],[12]
63032,[12],[12]
63033,[12],[12]
63034,[12],[12]
63035,[12],[12]
63036,[12],[12]
63037,"[66, 89]","[89, 66, 12, 25]"
63038,"[66, 89]","[89, 66, 12, 25]"
63039,"[66, 89]","[89, 66, 12, 25]"
63040,"[66, 89]","[89, 66, 12, 25]"
63041,"[66, 89]","[89, 66, 12, 25]"
63042,"[66, 89]","[89, 66, 12, 25]"
63043,"[66, 89]","[89, 66, 12, 25]"
63044,"[66, 89]","[89, 66, 12, 25]"
63045,"[66, 89]","[89, 66, 12, 25]"
63046,"[18, 38, 103]","[38, 103, 17, 18, 1235]"
63048,"[12, 36]","[12, 36]"
63049,"[12, 36]","[12, 36]"
63050,"[12, 36]","[12, 36]"
63051,"[15, 38, 42, 70, 181, 183, 236]","[70, 38, 42, 12, 236, 15, 181, 183]"
63052,"[15, 38, 42, 70, 181, 183, 236]","[70, 38, 42, 12, 236, 15, 181, 183]"
63053,"[15, 38, 42, 70, 181, 183, 236]","[70, 38, 42, 12, 236, 15, 181, 183]"
63054,"[15, 38, 42, 70, 181, 183, 236]","[70, 38, 42, 12, 236, 15, 181, 183]"
63055,"[15, 38, 42, 70, 181, 183, 236]","[70, 38, 42, 12, 236, 15, 181, 183]"
63056,"[15, 38, 42, 70, 181, 183, 236]","[70, 38, 42, 12, 236, 15, 181, 183]"
63057,"[15, 38, 42, 70, 181, 183, 236]","[70, 38, 42, 12, 236, 15, 181, 183]"
63058,"[15, 38, 42, 70, 181, 183, 236]","[70, 38, 42, 12, 236, 15, 181, 183]"
63059,"[15, 38, 42, 70, 181, 183, 236]","[70, 38, 42, 12, 236, 15, 181, 183]"
63060,"[15, 38, 42, 70, 181, 183, 236]","[70, 38, 42, 12, 236, 15, 181, 183]"
63061,"[15, 38, 42, 70, 181, 183, 236]","[70, 38, 42, 12, 236, 15, 181, 183]"
63062,"[15, 38, 42, 70, 181, 183, 236]","[70, 38, 42, 12, 236, 15, 181, 183]"
63063,"[15, 38, 42, 70, 181, 183, 236]","[70, 38, 42, 12, 236, 15, 181, 183]"
63064,"[15, 468]","[468, 15]"
63065,"[15, 468]","[468, 15]"
63081,"[36, 98]","[98, 36, 12]"
63082,[10],[10]
63083,"[1, 38, 250]","[1, 250, 38]"
63084,"[1, 38, 250]","[1, 250, 38]"
63085,"[1, 38, 250]","[1, 250, 38]"
63086,"[1, 38, 250]","[1, 250, 38]"
63087,"[1, 38, 250]","[1, 250, 38]"
63088,"[15, 236]","[236, 15]"
63089,"[15, 236]","[236, 15]"
63090,"[15, 236]","[236, 15]"
63091,"[15, 236]","[236, 15]"
63092,"[15, 236]","[236, 15]"
63094,"[15, 236]","[236, 15]"
63095,"[15, 236]","[236, 15]"
63096,"[12, 27]","[27, 12]"
63097,"[12, 27]","[27, 12]"
63098,"[12, 27]","[27, 12]"
63099,"[12, 27]","[27, 12]"
63100,"[12, 27]","[27, 12]"
63101,"[12, 27]","[27, 12]"
63102,"[32, 183, 337]","[32, 38, 15, 337, 183]"
63103,"[32, 183, 337]","[32, 38, 15, 337, 183]"
63104,"[32, 183, 337]","[32, 38, 15, 337, 183]"
63105,"[32, 183, 337]","[32, 38, 15, 337, 183]"
63106,"[32, 183, 337]","[32, 38, 15, 337, 183]"
63107,"[32, 183, 337]","[32, 38, 15, 337, 183]"
63108,"[32, 183, 337]","[32, 38, 15, 337, 183]"
63109,"[32, 183, 337]","[32, 38, 15, 337, 183]"
63110,"[32, 183, 337]","[32, 38, 15, 337, 183]"
63111,[250],"[250, 38]"
63112,"[25, 90, 439]","[12, 45, 53, 439, 25, 90, 31]"
63113,"[25, 90, 439]","[12, 45, 53, 439, 25, 90, 31]"
63114,"[25, 90, 439]","[12, 45, 53, 439, 25, 90, 31]"
63115,"[25, 90, 439]","[12, 45, 53, 439, 25, 90, 31]"
63116,"[25, 90, 439]","[12, 45, 53, 439, 25, 90, 31]"
63117,"[25, 90, 439]","[12, 45, 53, 439, 25, 90, 31]"
63118,"[15, 41]","[41, 38, 15]"
63119,"[15, 41]","[41, 38, 15]"
63120,"[15, 41]","[41, 38, 15]"
63121,"[15, 41]","[41, 38, 15]"
63122,"[15, 41]","[41, 38, 15]"
63123,"[15, 38, 89]","[38, 12, 15, 89, 25]"
63124,"[15, 38, 89]","[38, 12, 15, 89, 25]"
63125,"[15, 38, 89]","[38, 12, 15, 89, 25]"
63126,"[15, 38, 89]","[38, 12, 15, 89, 25]"
63127,"[15, 38, 89]","[38, 12, 15, 89, 25]"
63128,"[15, 38, 89]","[38, 12, 15, 89, 25]"
63129,"[15, 38, 89]","[38, 12, 15, 89, 25]"
63130,"[15, 38, 89]","[38, 12, 15, 89, 25]"
63131,"[15, 38, 89]","[38, 12, 15, 89, 25]"
63132,"[15, 38, 89]","[38, 12, 15, 89, 25]"
63133,"[15, 38, 89]","[38, 12, 15, 89, 25]"
63134,"[15, 38, 89]","[38, 12, 15, 89, 25]"
63135,"[15, 38, 89]","[38, 12, 15, 89, 25]"
63136,"[15, 38, 89]","[38, 12, 15, 89, 25]"
63137,"[15, 38, 89]","[38, 12, 15, 89, 25]"
63138,"[15, 38, 89]","[38, 12, 15, 89, 25]"
63139,"[27, 66, 76]","[66, 10, 12, 76, 27]"
63140,"[27, 66, 76]","[66, 10, 12, 76, 27]"
63141,"[27, 66, 76]","[66, 10, 12, 76, 27]"
63142,"[27, 66, 76]","[66, 10, 12, 76, 27]"
63143,"[27, 66, 76]","[66, 10, 12, 76, 27]"
63144,"[27, 66, 76]","[66, 10, 12, 76, 27]"
63145,"[27, 66, 76]","[66, 10, 12, 76, 27]"
63146,"[27, 66, 76]","[66, 10, 12, 76, 27]"
63147,"[27, 66, 76]","[66, 10, 12, 76, 27]"
63148,"[27, 66, 76]","[66, 10, 12, 76, 27]"
63149,"[22, 38]","[38, 22]"
63150,"[22, 38]","[38, 22]"
63151,"[22, 38]","[38, 22]"
63152,"[22, 38]","[38, 22]"
63153,"[22, 38]","[38, 22]"
63154,"[22, 38]","[38, 22]"
63155,"[22, 38]","[38, 22]"
63156,"[22, 38]","[38, 22]"
63157,"[22, 38]","[38, 22]"
63158,"[22, 38]","[38, 22]"
63159,"[22, 38]","[38, 22]"
63160,"[22, 38]","[38, 22]"
63161,"[22, 38]","[38, 22]"
63162,"[22, 38]","[38, 22]"
63163,"[22, 38]","[38, 22]"
63164,"[22, 38]","[38, 22]"
63165,"[22, 38]","[38, 22]"
63166,"[22, 38]","[38, 22]"
63167,"[22, 38]","[38, 22]"
63168,"[22, 38]","[38, 22]"
63169,"[22, 38]","[38, 22]"
63170,"[22, 38]","[38, 22]"
63171,"[22, 38]","[38, 22]"
63172,"[22, 38]","[38, 22]"
63173,"[22, 38]","[38, 22]"
63174,"[15, 22, 38]","[38, 22, 15]"
63175,"[17, 27, 103]","[17, 27, 12, 103]"
63176,"[17, 27, 103]","[17, 27, 12, 103]"
63177,"[17, 27, 103]","[17, 27, 12, 103]"
63178,"[17, 27, 103]","[17, 27, 12, 103]"
63179,"[17, 27, 103]","[17, 27, 12, 103]"
63180,"[17, 27, 103]","[17, 27, 12, 103]"
63181,"[17, 27, 103]","[17, 27, 12, 103]"
63182,"[17, 27, 103]","[17, 27, 12, 103]"
63183,"[38, 250]","[250, 38]"
63184,"[38, 250]","[250, 38]"
63185,"[47, 49]","[49, 17, 38, 47]"
63186,"[15, 38, 236]","[236, 38, 15]"
63187,[12],[12]
63188,[12],[12]
63189,[12],[12]
63190,[12],[12]
63191,[12],[12]
63192,[12],[12]
63193,[12],[12]
63194,[12],[12]
63195,[12],[12]
63196,[12],[12]
63206,[17],[17]
63207,[17],[17]
63208,[17],[17]
63209,[17],[17]
63210,[17],[17]
63211,[17],[17]
63212,[17],[17]
63213,[17],[17]
63214,[17],[17]
63216,[],[]
63218,"[25, 109]","[25, 12, 109]"
63219,"[25, 109]","[25, 12, 109]"
63220,"[25, 109]","[25, 12, 109]"
63221,"[25, 109]","[25, 12, 109]"
63222,"[25, 109]","[25, 12, 109]"
63223,"[25, 109]","[25, 12, 109]"
63224,[10],[10]
63225,[10],[10]
63226,[10],[10]
63227,"[3, 12]","[3, 12]"
63228,"[3, 12]","[3, 12]"
63229,"[3, 12]","[3, 12]"
63230,"[2, 33]","[33, 2, 17]"
63231,"[2, 33]","[33, 2, 17]"
63232,"[2, 33]","[33, 2, 17]"
63233,"[2, 33]","[33, 2, 17]"
63234,"[2, 33]","[33, 2, 17]"
63235,"[2, 33]","[33, 2, 17]"
63236,"[2, 33]","[33, 2, 17]"
63237,"[2, 33]","[33, 2, 17]"
63238,"[2, 33]","[33, 2, 17]"
63239,"[2, 33]","[33, 2, 17]"
63240,"[2, 33]","[33, 2, 17]"
63241,"[3, 27, 33, 49, 76, 103]","[33, 3, 103, 10, 12, 76, 17, 49, 27]"
63242,"[3, 27, 33, 49, 76, 103]","[33, 3, 103, 10, 12, 76, 17, 49, 27]"
63243,"[3, 27, 33, 49, 76, 103]","[33, 3, 103, 10, 12, 76, 17, 49, 27]"
63244,"[3, 27, 33, 49, 76, 103]","[33, 3, 103, 10, 12, 76, 17, 49, 27]"
63245,"[3, 27, 33, 49, 76, 103]","[33, 3, 103, 10, 12, 76, 17, 49, 27]"
63246,"[3, 27, 33, 49, 76, 103]","[33, 3, 103, 10, 12, 76, 17, 49, 27]"
63247,"[3, 27, 33, 49, 76, 103]","[33, 3, 103, 10, 12, 76, 17, 49, 27]"
63250,[17],[17]
63251,[17],[17]
63252,[17],[17]
63253,[17],[17]
63254,[17],[17]
63255,[17],[17]
63256,[17],[17]
63257,[17],[17]
63258,[17],[17]
63259,[12],[12]
63260,[12],[12]
63261,[12],[12]
63262,[12],[12]
63263,[12],[12]
63264,[12],[12]
63266,"[38, 41, 250]","[41, 250, 38]"
63267,"[38, 41, 250]","[41, 250, 38]"
63268,"[38, 41, 250]","[41, 250, 38]"
63269,"[38, 41, 250]","[41, 250, 38]"
63270,"[38, 41, 250]","[41, 250, 38]"
63282,[18],"[18, 1235]"
63283,[18],"[18, 1235]"
63284,[18],"[18, 1235]"
63285,[18],"[18, 1235]"
63286,[18],"[18, 1235]"
63287,[18],"[18, 1235]"
63288,[18],"[18, 1235]"
63289,[18],"[18, 1235]"
63290,[18],"[18, 1235]"
63291,[18],"[18, 1235]"
63292,[18],"[18, 1235]"
63293,[53],"[45, 12, 53]"
63294,[53],"[45, 12, 53]"
63295,[53],"[45, 12, 53]"
63296,[53],"[45, 12, 53]"
63297,[53],"[45, 12, 53]"
63298,[53],"[45, 12, 53]"
63299,[53],"[45, 12, 53]"
63303,[12],[12]
63304,[12],[12]
63305,[12],[12]
63306,[12],[12]
63307,[12],[12]
63308,[12],[12]
